testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test57710,2019-04-03 22:27:07,10,2,1,9,3,31,2,18.724207,30.134164000000002,31.0,2,18.065568950322714,31.630901126125977,True,0,1.635244967950228
Test39441,2019-04-03 22:35:56,10,2,1,9,3,31,1,9.855012,28.149092,31.0,1,10.17907324808535,27.82243760699788,True,0,0.4601290959917855
Test11293,2019-04-03 22:37:10,10,2,1,9,3,31,1,8.853477,44.733794,31.0,1,9.615508920932628,42.76397223512467,True,0,2.1120820140081795
Test39741,2019-04-03 22:38:18,10,2,1,9,3,31,1,27.426696000000003,42.941725,31.0,1,29.17176487797938,40.69824300265934,True,0,2.842266148917768
Test60272,2019-04-03 22:39:57,10,2,1,9,3,31,1,27.426696000000003,62.016434,31.0,1,26.594946705508253,62.11748998640898,True,0,0.8378658611476042
Test25447,2019-04-03 22:40:39,10,2,1,9,3,31,1,10.188857,63.585071,31.0,1,11.811858439309445,61.26528098574622,True,0,2.8311763248219037
Test3673,2019-01-24 02:07:31,10,3,1,10,3,31,1,15.6973,18.69581,31.0,1,12.929130887400666,22.580887935568793,True,0,4.770386860768469
Test97265,2019-01-24 02:09:02,10,3,1,10,3,31,1,12.859617,8.579143,31.0,1,10.482136472092325,7.557393035242914,True,0,2.5877377477366723
Test50448,2019-01-24 02:11:31,10,3,1,10,3,31,1,4.0127239999999995,0.6184839999999999,31.0,1,10.476589448411309,7.4952470293349736,True,0,9.43776595899654
Test56319,2019-01-24 02:13:13,10,3,1,10,3,31,1,28.717257,9.90592,31.0,1,29.26046105363631,9.09140148022711,True,0,0.9790357822571841
Test8527,2019-01-24 02:15:45,10,3,1,10,3,31,1,27.548797999999998,34.119584,31.0,1,29.50762172666593,28.85929740554326,True,0,5.613163586425283
Test13139,2019-01-24 02:16:52,10,3,1,10,3,31,1,28.550332,53.800096999999994,31.0,1,29.507622293806314,52.31065182791686,True,0,1.7705512213029995
Test30022,2019-01-24 02:18:59,10,3,1,10,3,31,1,24.210347,54.795178,31.0,1,29.507622603881263,52.31065121804129,True,0,5.850983007473675
Test37479,2019-01-24 02:19:31,10,3,1,10,3,31,1,18.534983,49.156381,31.0,1,27.40404204075441,50.81176678050313,True,0,9.022223137934432
Test87030,2019-01-24 02:21:11,10,3,1,10,3,31,1,18.368059,56.287802,31.0,1,9.053269478331261,44.24782768572825,True,0,15.222558435470475
Test6781,2019-01-24 02:21:37,10,3,1,10,3,31,1,17.867292000000003,43.020041,31.0,1,11.611753899279002,47.54587532744654,True,0,7.721070734623895
