testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test88339,2019-02-13 23:03:36,10,2,1,7,3,31,1,9.0204,48.658838,31.0,1,8.021923223406137,41.22532410963272,True,0,7.500272303835413
Test50868,2019-02-13 23:04:30,10,2,1,7,3,31,1,10.522703,36.552008,31.0,1,8.39106371581479,29.12540200261729,True,0,7.726471554224638
Test7045,2019-02-13 23:04:52,10,2,1,7,3,31,1,10.522703,36.552008,31.0,1,8.391063723650674,29.12540200321053,True,0,7.726471551492594
Test5987,2019-02-13 23:07:35,10,2,1,7,3,31,1,9.354245,27.596269,31.0,1,10.179073248229825,27.82243760714858,True,0,0.8552741536708621
Test2180,2019-03-08 14:38:41,10,2,1,7,3,31,2,9.900766,31.049161,31.0,2,11.193895696020123,29.559119034403174,True,0,1.9729190226587479
Test77066,2019-03-08 14:39:07,10,2,1,7,3,31,2,9.900766,31.049161,31.0,2,8.145865625488852,29.15532414577946,True,0,2.5819166049396958
Test9473,2019-03-08 14:39:30,10,2,1,7,3,31,2,9.900766,31.049161,31.0,1,6.094688875034204,30.224274399113117,True,1,3.894439752456138
Test99439,2019-03-08 14:41:32,10,2,1,7,3,31,2,9.579535,17.638101000000006,31.0,2,10.783903994338377,19.358200871359802,True,0,2.0998210023655877
Test15182,2019-03-08 14:41:54,10,2,1,7,3,31,2,9.579535,17.638101000000006,31.0,2,10.78390405105919,19.358200896355648,True,0,2.099821055373982
Test98549,2019-03-08 14:45:48,10,2,1,7,3,31,2,14.879846,13.310232,31.0,2,18.81608519864364,10.80345959902353,True,0,4.666678358236838
Test27807,2019-03-08 14:46:14,10,2,1,7,3,31,2,14.879846,13.310232,31.0,2,20.851197725787763,12.29420460135308,True,0,6.0571736897557855
Test90294,2019-03-08 14:46:36,10,2,1,7,3,31,2,14.879846,13.310232,31.0,2,18.816085201506432,10.803459621126244,True,0,4.666678348778752
Test56086,2019-03-08 14:47:15,10,2,1,7,3,31,2,23.071236,13.791104,31.0,2,25.487304422173278,16.41783430335535,True,0,3.568907214707067
Test75282,2019-03-08 14:47:36,10,2,1,7,3,31,2,23.071236,13.791104,31.0,2,21.733184958286515,11.538527449451799,True,0,2.620015592760886
Test41126,2019-03-08 14:47:58,10,2,1,7,3,31,2,23.071236,13.791104,31.0,2,29.194503275041193,19.90235913134395,True,0,8.651117927873146
Test42325,2019-03-08 14:51:21,10,2,1,7,3,31,2,28.050317,18.599851,31.0,2,29.234664971029286,18.709772714986205,True,0,1.1894380605591428
Test70038,2019-03-08 14:51:41,10,2,1,7,3,31,2,28.050317,18.599851,31.0,2,28.677349464103724,22.346615773800277,True,0,3.7988703559388046
Test83470,2019-03-08 14:52:03,10,2,1,7,3,31,2,28.050317,18.599851,31.0,2,29.060703953489043,17.165921049343673,True,0,1.7541484826462463
Test47600,2019-03-08 14:52:42,10,2,1,7,3,31,2,27.56847,30.461423,31.0,2,24.701515756798308,32.319328355245915,True,0,3.4163195022807282
Test42000,2019-03-08 14:53:06,10,2,1,7,3,31,2,27.56847,30.461423,31.0,2,24.701515756798308,32.319328355245915,True,0,3.4163195022807282
Test8381,2019-03-08 14:53:29,10,2,1,7,3,31,2,27.56847,30.461423,31.0,2,25.030807258951942,31.247749604160468,True,0,2.656697520553306
Test69867,2019-03-08 14:57:06,10,2,1,7,3,31,2,28.050317,46.169995,31.0,2,30.619428526504755,42.49073102034519,True,0,4.487462252499175
