testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test91521,2019-02-13 22:56:09,5,2,1,4,3,31,1,28.216488000000002,58.775507999999995,31.0,1,27.796315488400673,59.13812619175209,True,0,0.5550107138544712
Test96296,2019-02-13 22:56:21,5,2,1,4,3,31,1,28.216488000000002,58.775507999999995,31.0,1,28.590488414318774,54.2732904333596,True,0,4.5177250167839995
Test72097,2019-02-13 22:58:04,5,2,1,4,3,31,1,22.708046,61.926601,31.0,1,17.216766853515292,62.9120011155183,True,0,5.578992745315349
Test3018,2019-02-13 22:58:14,5,2,1,4,3,31,1,22.708046,61.926601,31.0,1,24.173130673464907,64.45519472345813,True,0,2.9223722074256147
Test67448,2019-02-13 22:59:20,5,2,1,4,3,31,1,16.364991,63.253377,31.0,1,17.216766853515292,62.9120011155183,True,0,0.9176380545385894
Test31255,2019-02-13 22:59:29,5,2,1,4,3,31,1,16.364991,63.253377,31.0,1,7.298000000822388,57.498972221420836,True,0,10.738877973741138
Test83926,2019-02-13 23:01:22,5,2,1,4,3,31,1,9.187322,59.107201,31.0,1,8.617916435565725,43.80576196586782,True,0,15.312029885422529
Test54993,2019-02-13 23:01:44,5,2,1,4,3,31,1,9.187322,59.107201,31.0,1,8.418326706877485,51.99113084355412,True,0,7.157500138477426
Test51847,2019-02-13 23:03:04,5,2,1,4,3,31,1,9.0204,48.658838,31.0,1,8.480731835429243,42.767439280373885,True,0,5.916064621136539
Test46098,2019-02-13 23:03:14,5,2,1,4,3,31,1,9.0204,48.658838,31.0,1,7.839162755485421,43.09420550828881,True,0,5.6886251586509315
Test47038,2019-02-13 23:05:18,5,2,1,4,3,31,1,10.522703,36.552008,31.0,1,7.814750009971006,29.888744737905657,True,0,7.192502116522672
Test83075,2019-02-13 23:05:32,5,2,1,4,3,31,1,10.522703,36.552008,31.0,1,9.797364233926467,28.55335706148457,True,0,8.03147141947121
Test64675,2019-02-13 23:07:00,5,2,1,4,3,31,1,9.354245,27.596269,31.0,1,7.814750012402379,29.888744735383007,True,0,2.7614289442529683
Test10551,2019-02-13 23:07:14,5,2,1,4,3,31,1,9.354245,27.596269,31.0,1,7.814750009971006,29.888744737905657,True,0,2.7614289477027043
Test88477,2019-02-20 22:55:02,5,2,1,4,3,31,1,14.862687,18.142986999999998,31.0,1,26.655422221351934,11.238069208370586,True,0,13.66552207967463
Test1254,2019-02-20 23:11:58,5,2,1,4,3,31,1,14.862687,18.142986999999998,31.0,1,10.083563177388243,11.280738599897072,True,0,8.362444476142748
Test56499,2019-03-08 14:37:54,5,2,1,4,3,31,2,9.900766,31.049160999999998,31.0,2,15.337967614679373,37.793440918247555,True,0,8.663052176591645
Test92454,2019-03-08 14:38:06,5,2,1,4,3,31,2,9.900766,31.049160999999998,31.0,2,7.732014932885596,27.765341531577523,True,0,3.9353464259579916
Test5658,2019-03-08 14:38:21,5,2,1,4,3,31,2,9.900766,31.049160999999998,31.0,2,15.785020748927735,30.397612125921693,True,0,5.920217047169073
Test75013,2019-03-08 14:42:17,5,2,1,4,3,31,2,9.579535,17.638101000000002,31.0,2,9.715651593117514,23.07120064555839,True,0,5.434804456968859
Test27776,2019-03-08 14:42:32,5,2,1,4,3,31,2,9.579535,17.638101000000002,31.0,2,9.912065348633128,22.36153422137921,True,0,4.7351238452220885
Test61409,2019-03-08 14:42:45,5,2,1,4,3,31,2,9.579535,17.638101000000002,31.0,2,9.71565158581333,23.0712006595017,True,0,5.43480447072486
Test90047,2019-03-08 14:45:00,5,2,1,4,3,31,2,14.879845999999999,13.310232000000001,31.0,2,12.424910709660846,9.89519606938093,True,0,4.205850411887214
Test2441,2019-03-08 14:45:13,5,2,1,4,3,31,2,14.879845999999999,13.310232000000001,31.0,2,19.428065343009493,10.490844111644245,True,0,5.351191199829515
Test41898,2019-03-08 14:45:25,5,2,1,4,3,31,2,14.879845999999999,13.310232000000001,31.0,2,17.756643806092505,10.920911581077124,True,0,3.7396280137762967
Test24720,2019-03-08 14:48:16,5,2,1,4,3,31,2,23.071236,13.791104,31.0,1,22.842206989577537,16.654399324040188,True,1,2.872440495516921
Test15929,2019-03-08 14:48:27,5,2,1,4,3,31,2,23.071236,13.791104,31.0,2,19.696608838378495,10.117012465279663,True,0,4.988692923547936
Test38602,2019-03-08 14:48:38,5,2,1,4,3,31,2,23.071236,13.791104,31.0,1,26.138178013423882,12.418848647467216,True,1,3.3599431641412356
Test91303,2019-03-08 14:48:49,5,2,1,4,3,31,2,23.071236,13.791104,31.0,2,27.40920274809356,10.872818048280816,True,0,5.228226123989566
Test69520,2019-03-08 14:50:41,5,2,1,4,3,31,2,28.050317,18.599851,31.0,2,28.692375779660956,22.329163177761686,True,0,3.7841787478581552
Test24085,2019-03-08 14:50:53,5,2,1,4,3,31,2,28.050317,18.599851,31.0,2,29.336703478053447,15.611404736009913,True,0,3.2535520963517808
Test56717,2019-03-08 14:51:03,5,2,1,4,3,31,2,28.050317,18.599851,31.0,2,28.692375811759202,22.329163190509224,True,0,3.7841787658669532
Test68251,2019-03-08 14:53:54,5,2,1,4,3,31,2,27.56847,30.461422999999996,31.0,2,29.302975675761846,27.483222885238842,True,0,3.4464744105844467
Test60573,2019-03-08 14:54:08,5,2,1,4,3,31,2,27.56847,30.461422999999996,31.0,2,28.692375808445625,22.329163189717363,True,0,8.209556254036874
Test80154,2019-03-08 14:54:20,5,2,1,4,3,31,2,27.56847,30.461422999999996,31.0,2,29.302975678221422,27.483222888033712,True,0,3.4464744094071467
Test56757,2019-03-08 14:56:25,5,2,1,4,3,31,2,28.050317,46.169995,31.0,2,27.200316952415736,51.42742100195429,True,0,5.32569509518883
Test49221,2019-03-08 14:56:36,5,2,1,4,3,31,2,28.050317,46.169995,31.0,2,27.46630619062087,43.30314895784844,True,0,2.925726380725258
